QuesId,SectionId,ContextId,Question,Answer,Reference
63,Book01_07,84,Question 2: What did Brahma say to Agni when he summoned him to his presence? ,"Answer 2: Brahma addressed Agni as the creator, preserver, and destroyer of the worlds and the promoter of all sacrifices and ceremonies. He asked him to behave himself so that ceremonies be not interrupted. He also asked him why he acted so foolishly, being the Lord of all. ","Reference 2: “And Brahma addressed Agni, the creator of all and eternal as himself, in these gentle words, ‘Thou art the creator of the worlds and thou art their destroyer! Thou preserves! the three worlds and thou art the promoter of all sacrifices and ceremonies! Therefore behave thyself so that ceremonies be not interrupted. And, O thou eater of the sacrificial butter, why dost thou act so foolishly, being, as thou art, the Lord of all?’”"
64,Book01_07,84,Question 3: What was Agni’s role in the sacrifices and ceremonies? ,Answer 3: Agni’s role in the sacrifices and ceremonies was to be the mouth of the gods and the first who ate of what was offered in sacrifices. He was also the eater of the sacrificial butter and the one who conveyed it to the gods and Pitris. ,"Reference 3: ""Without their Oms and Vashats, and deprived of their Swadhas and Swahas (sacrificial mantras during offerings), the whole body of creatures became much distressed at the loss of their (sacrificial) fire…And they said, ‘O thou greatly fortunate! Once Agni hath been cursed by Bhrigu for some reason. Indeed, being the mouth of the gods and also the first who eateth of what is offered in sacrifices, the eater also of the sacrificial butter, how will Agni be reduced to the condition of one who eateth of all things promiscuously?’…And Brahma addressed Agni…O thou eater of"
65,Book01_07,85,Question: Who cursed Agni in the days of yore according to the text? ,Answer: Bhrigu cursed Agni in the days of yore according to the text. ,"Reference: The last sentence of the text states, “Thus, O possessor of the six attributes, had Agni been cursed in the days of yore by Bhrigu.”"
66,Book01_08,87,Question: Who were the biological parents of Pramadvara according to the text? ,"Answer: Viswavasu, the King of the Gandharvas, and Menaka, the celestial dancing-girl, were the biological parents of Pramadvara according to the text. ","Reference: The second sentence of the text states, “At that time, O Brahmana sage, Viswavasu, the King of the Gandharvas, it is said, had intimacy with Menaka, the celestial dancing-girl.”"
67,Book01_08,87,Question: Who found and raised Pramadvara after she was abandoned by her mother according to the text? ,"Answer: Sthulakesa, a great Rishi possessed of ascetic power and learning, found and raised Pramadvara after she was abandoned by her mother according to the text. ","Reference: The fifth and sixth sentences of the text state, “And the Rishi, Sthulakesa, of great ascetic power, discovered the infant lying forsaken in a lonely part of the river-side. And he perceived that it was a female child, bright as the offspring of an Immortal and blazing, as it were, with beauty: And the great Brahmana, Sthulakesa, the first of Munis, seeing that female child, and filled with compassion, took it up and reared it.”"
68,Book01_08,87,Question: Who was Pramadvara betrothed to according to the text? ,"Answer: Pramadvara was betrothed to Ruru, the son of Pramati and grandson of Bhrigu, according to the text. ","Reference: The last two sentences of the text state, “And Pramati demanded her of the far-famed Sthulakesa for his son. And her foster-father betrothed the virgin Pramadvara to Ruru, fixing the nuptials for the day when the star Varga-Daivata (Purva-phalguni) would be ascendant.”"
69,Book01_08,88,Question: How did Pramadvara die according to the text? ,Answer: Pramadvara died by treading upon a serpent that bit her with its envenomed fangs according to the text. ,"Reference: The second and third sentences of the text state, “The beautiful virgin while at play with companions of her own sex, her time having come, impelled by fate, trod upon a serpent which she did not perceive as it lay in coil. And the reptile, urged to execute the will of Fate, violently darted its envenomed fangs into the body of the heedless maiden.”"
70,Book01_08,88,Question: Who was Pramadvara’s foster-father according to the text? ,Answer: Sthulakesa was Pramadvara’s foster-father according to the text. ,"Reference: The seventh sentence of the text states, “And her foster-father and the other holy ascetics who were there, all saw her lying motionless upon the ground with the splendour of a lotus.”"
71,Book01_08,88,Question: What was the name of the star that was supposed to be ascendant on the day of Pramadvara’s nuptials according to the text? ,Answer: Varga-Daivata (Purva-phalguni) was the name of the star that was supposed to be ascendant on the day of Pramadvara’s nuptials according to the text. ,"Reference: The last sentence of the previous text states, “And her foster-father betrothed the virgin Pramadvara to Ruru, fixing the nuptials for the day when the star Varga-Daivata (Purva-phalguni) would be ascendant.”"
72,Book01_09,90,Question: What vow did Ruru make after obtaining Pramadvara as his wife according to the text? ,Answer: Ruru made a vow for the destruction of the serpent-race after obtaining Pramadvara as his wife according to the text. ,"Reference: The last two sentences of the text state, “And Ruru having obtained such a wife, as is hard to be found, beautiful and bright as the filaments of the lotus, made a vow for the destruction of the serpent-race. And whenever he saw a serpent he became filled with great wrath and always killed it with a weapon.”"
73,Book01_10,92,Question: What was the dreadful vow that Ruru had taken according to the text?,Answer: Ruru had taken a dreadful vow that he would kill every snake that he might come across according to the text.,"Reference: The second sentence of the text states, ""My wife, dear to me as life, was bit by a snake; upon which, I took, O snake, a dreadful vow, viz., that I would kill every snake that I might come across."""
74,Book01_10,92,Question: What was the difference between Dundubhas and other serpents according to the text?,Answer: Dundubhas were serpents only in name and they were subject to the same calamities as other serpents but did not share their good fortune according to the text.,"Reference: The sixth and seventh sentences of the text state, ""O Brahmana, the snakes that bite man are quite different in type. It behoveth thee not to slay Dundubhas who are serpents only in name. Subject like other serpents to the same calamities but not sharing their good fortune, in woe the same but in joy different, the Dundubhas should not be slain by thee under any misconception."""
75,Book01_10,92,Question: What was the original name and form of the Dundubha that Ruru encountered according to the text?,"Answer: The original name and form of the Dundubha that Ruru encountered was Sahasrapat, a Rishi according to the text.","Reference: The eleventh sentence of the text states, ""O Ruru! I was formerly a Rishi by name Sahasrapat. And it is by the curse of a Brahmana that I have been transformed into a snake."""
76,Book01_13,97,Question: What was the name of the father of Astika according to the text?,Answer: The name of the father of Astika was Jaratkaru according to the text.,"Reference: The first sentence of the text states, ""The father of Astika was powerful like Prajapati. He was a Brahma-charin, always engaged in austere devotions. He ate sparingly, was a great ascetic, and had his lust under complete control. And he was known by the name of Jaratkaru."""
77,Book01_13,97,Question: What did Jaratkaru see when he was travelling over the world according to the text?,"Answer: Jaratkaru saw his ancestors hanging heads down in a great hole, their feet pointing upwards when he was travelling over the world according to the text.","Reference: The fourth sentence of the text states, ""Thus going about like a blazing fire, one day he happened to see his ancestors, hanging heads down in a great hole, their feet pointing upwards."""
78,Book01_13,97,Question: Why were Jaratkaru's ancestors suspended in a hole according to the text?,Answer: Jaratkaru's ancestors were suspended in a hole because they were sinking low into the earth for want of offspring and they had a son named Jaratkaru who had entered upon a life of austerities only and did not think of raising offspring by marriage according to the text.,"Reference: The seventh to ninth sentences of the text state, ""We are Rishis of rigid vows, called Yayavaras. We are sinking low into the earth for want of offspring. We have a son named Jaratkaru. Woe to us! That wretch hath entered upon a life of austerities only! The fool doth not think of raising offspring by marriage! It is for that reason, viz., the fear of extinction of our race, that we are suspended in this hole."""
