,account,Text
164,acs_rkpandey,"RT @idesibanda: Different Banks, But Same Order.
Open Branches on Saturday &amp; Sunday.

Is it new Normal to work in Pandemic &amp; week Offs? Uni…"
165,acs_rkpandey,गर्लफ्रेंड के साथ दो गज़ की दूरी हेतु विशेष प्रबंध। https://t.co/0zDfoCBA3g
166,acs_rkpandey,"@Garima1907 होता है, खासकर रुढिवादी सोच वाले घर में लड़कियों के साथ। हमारे एक जानकार की तीन बेटियों में तीसरी का नाम मनभरनी (घर का नाम) है। इसको क्या कहें! 😡"
167,acs_rkpandey,@MukeshPathakji @rranjan501 मिलते ही सार्वजनिक घोषणा होगा।🤗
168,acs_rkpandey,"@rranjan501 आप पार्टी और #FF से परे हैं, आप #PaSe हैं। 😊"
169,acs_rkpandey,@MukeshPathakji @rranjan501 #FF के लिए रिश्वत की परंपरा शुरु। पुरस्कार जाता है #FaBa को। 😂
170,acs_rkpandey,@chandeltweets @Shrimaan लुका के ही पढ़िए। पुस्तक चोर घात लगाकर बैठे हैं।😂
171,acs_rkpandey,"@sachinvats142 @UFBUIndia If at all it is compulsory to work on holidays, compensation to be paid or compensatory leave should be granted. You can't exploit employees in the name of important task."
172,acs_rkpandey,@ipraveenjaiswal @idesibanda @sachinvats142 @shru0212 फिर तो सरकार से लड़ लिए हम 😔
173,acs_rkpandey,@adultbanker ऐसा भी होता है 🤗 https://t.co/4JbdvB4dzv
174,acs_rkpandey,"@shru0212 @sachinvats142 क्लेम तो करो, यकीन मानो अगली बार आदेश ही जारी नहीं होगा।"
175,acs_rkpandey,बिहार में #MSP का दावा करने वाले किसान ना के बराबर हैं। ज्यादातर किसानों को घर खर्चे के लिए अनाज खरीदना पड़ता है। ऐसे में #किसान_विरोध चुनाव से जुड़ा व पूर्णरूपेण राजनैतिक है।
176,acs_rkpandey,@shru0212 @sachinvats142 ओवरटाइम क्लेम करो ना। किसने रोका है?
177,acs_rkpandey,"सरकार का कमाल, सरकारी बैंककर्मचारियों को #MinimumWages के नीचे लाकर छोड़ा। https://t.co/4T59ADVtM8"
178,acs_rkpandey,"धोनी कूल थे, अब ठंढ हो गए हैं। 🤗"
179,acs_rkpandey,RT @Muralik79739498: 😱My God... bloody left historians and cruel Islamists... made everything confused in India..... https://t.co/EPGraNKndI
180,acs_rkpandey,"RT @MukeshPathakji: वाह जी वाह।

Village with highest altitude polling station gets first tap water connection: Shekhawat
https://t.co/s46o…"
181,acs_rkpandey,पोस्टर की जगह रेपिस्ट को लटकाकर देखिए। 354 और 375 के केस गिनने लायक नहीं बचेंगे। https://t.co/QoyxpDRm8s
182,acs_rkpandey,"RT @rranjan501: हँसता चेहरा, आवाज की मस्ती और अंदाज निराला ... क्या खूब गायक थे बालासुब्रमण्यम। कॉलेज के दिनों में मैं खूब सुना इन्हें और अ…"
183,acs_rkpandey,@juhi_sing 'बरौनी' का साहित्यिक प्रयोग पहली बार पढ़ा। साधुवाद 🙏
184,acs_rkpandey,"RT @juhi_sing: टूटी हुई बरौनियों को फूंककर
जितनी भी प्रार्थनाएं की
सब की सब टूटी हुई लौटीं...!

तुम्हें तो माँगी थी
एक टूटे हुए तारे को देख…"
185,acs_rkpandey,"RT @sachinvats142: ख़ुशी हुई किसी मुहीम में बैंक वालों को  देखकर वरना लग रहा था शायद हम विरोध करना ही भूल गए !
Posting के डर ने हमें अपने ह…"
186,acs_rkpandey,"and other miscellaneous expenses of 20% of minimum wage and expenditure on children’s education, medical care, recreation and contingencies amounting to 25% of minimum wage.
Unfortunately #Bankers are deprived from #MinimumWages reasons well known to Govt. #IBA and #UFBU."
187,acs_rkpandey,"#MinimumWages 
The basis for calculating the minimum wage would be a standard working class family of four members, a net intake of 2,700 cal/day each, 66 metres of cloth per year, rent expenditure equal to 10% of the food and clothing expenditure, fuel, electricity...."
188,acs_rkpandey,अंतत: माता जी जीवन की जंग हार गईं। ईश्वर उन्हें अपने चरणों में स्थान दें। ऊँ शांति! https://t.co/Ax9bsR04hp
189,acs_rkpandey,"@MukeshPathakji मारीं, मारीं, बाबू साहेब! अलकतरा पिअले बा।"
190,acs_rkpandey,"RT @shivkmishr: रामधारी सिंह बिल्डर ‘कबिता’ लिखते तो क्या लिखते? 
मैंने अनुमान लगाने की कोशिश की है। बाँचें; https://t.co/44Da0ftdSX"
191,acs_rkpandey,@saket71 कहाँ ढ़ेला मार रहे हैं 🤭
192,acs_rkpandey,@cskkdubey @narendramodi @BJP4India सब ठीक बा न
193,acs_rkpandey,"@rranjan501 मिले ना तs छुंछे खाईं।
खाली कोईरी के नेता बनके मुख्यमंत्री त ना बनीहें।"
194,acs_rkpandey,@rranjan501 कुशवाहा उम्मीद से हैं
195,acs_rkpandey,RT @chandeltweets: उत्तर प्रदेश में संपत्ति बेचकर दंगों की भरपाई की जाती है। ऐसा न हो कि आंदोलन के नाम पर अव्यवस्था ये फैलाएं और जमीन-ट्रै…
196,acs_rkpandey,"@kaashiwale @Garima1907 हमें अपने संस्कृति के ध्वजवाहक बनाने ही पड़ेंगे। अद्भुत!!! 
हर हर महादेव! 
🙏🙏🙏"
