,Ques_Id,Chunk_Id,Pred_Chunk_Id,FoundIn@1,FoundIn@2,FoundIn@3,FoundIn@4,FoundIn@5,FoundIn@10,P@1,P@2,P@3,P@4,P@5,P@10,R@1,R@2,R@3,R@4,R@5,R@10,F1@1,F1@2,F1@3,F1@4,F1@5,F1@10,MAP,RR
88,10088,10551,"['id10551', 'id10419', 'id10530', 'id10421', 'id160', 'id81', 'id112', 'id10745', 'id10829', 'id113']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
89,10089,10185,"['id10208', 'id10189', 'id10142', 'id46', 'id10101', 'id10185', 'id282', 'id47', 'id10148', 'id10384']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.17
90,10090,10185,"['id10208', 'id47', 'id46', 'id10189', 'id282', 'id10142', 'id10101', 'id10224', 'id10297', 'id29']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,10091,10185,"['id10208', 'id46', 'id10189', 'id10224', 'id10101', 'id47', 'id10182', 'id282', 'id10185', 'id10142']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.11
92,10092,10202,"['id41', 'id13', 'id10020', 'id10189', 'id271', 'id53', 'id10384', 'id66', 'id10097', 'id46']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,10093,10202,"['id10004', 'id247', 'id271', 'id10229', 'id12', 'id10018', 'id128', 'id7', 'id172', 'id20']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,10094,10202,"['id12', 'id10018', 'id271', 'id41', 'id7', 'id10384', 'id160', 'id10076', 'id10229', 'id2']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,10095,10202,"['id12', 'id10018', 'id271', 'id41', 'id10189', 'id10506', 'id7', 'id81', 'id11', 'id10076']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,10096,10202,"['id10189', 'id95', 'id10443', 'id10506', 'id10454', 'id10421', 'id10384', 'id53', 'id10766', 'id10229']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,10097,10088,"['id10090', 'id21', 'id110', 'id65', 'id113', 'id10080', 'id201', 'id20', 'id108', 'id166']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,10098,10088,"['id10090', 'id20', 'id81', 'id100', 'id150', 'id96', 'id83', 'id10080', 'id113', 'id21']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,10099,10088,"['id119', 'id20', 'id10090', 'id155', 'id104', 'id10805', 'id160', 'id10482', 'id11', 'id57']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,10100,10389,"['id10389', 'id10284', 'id10512', 'id7', 'id247', 'id297', 'id281', 'id10466', 'id87', 'id10265']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
101,10101,10389,"['id10389', 'id7', 'id247', 'id10512', 'id10753', 'id10387', 'id10265', 'id284', 'id10678', 'id83']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
102,10102,10389,"['id10389', 'id83', 'id281', 'id10421', 'id90', 'id10076', 'id57', 'id10080', 'id10387', 'id10435']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
103,10103,10389,"['id10389', 'id83', 'id10387', 'id10270', 'id10012', 'id281', 'id66', 'id90', 'id10101', 'id10265']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
104,10104,10389,"['id10389', 'id10387', 'id90', 'id10265', 'id10270', 'id81', 'id83', 'id10486', 'id66', 'id10425']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
105,10105,10389,"['id10389', 'id83', 'id10384', 'id10387', 'id10090', 'id66', 'id10270', 'id90', 'id10265', 'id10416']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
106,10106,10208,"['id10208', 'id46', 'id10189', 'id47', 'id13', 'id10020', 'id41', 'id10206', 'id83', 'id191']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
107,10107,10208,"['id10208', 'id10189', 'id46', 'id47', 'id13', 'id10020', 'id41', 'id10182', 'id281', 'id10101']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
108,10108,10208,"['id46', 'id10208', 'id47', 'id13', 'id10189', 'id10020', 'id10224', 'id10206', 'id10330', 'id10182']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
109,10109,10208,"['id41', 'id10221', 'id10284', 'id13', 'id10020', 'id10202', 'id46', 'id253', 'id10519', 'id66']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,10110,10004,"['id170', 'id10780', 'id10004', 'id10775', 'id99', 'id176', 'id225', 'id142', 'id154', 'id166']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
111,10111,10004,"['id176', 'id10582', 'id10602', 'id99', 'id10595', 'id10235', 'id142', 'id10670', 'id10606', 'id10237']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,10112,10004,"['id92', 'id5', 'id10235', 'id10421', 'id53', 'id155', 'id10189', 'id10454', 'id10009', 'id6']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,10113,10146,"['id10146', 'id24', 'id10315', 'id10004', 'id252', 'id10805', 'id10105', 'id10455', 'id174', 'id130']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
114,10114,10146,"['id10146', 'id10315', 'id10145', 'id10084', 'id24', 'id252', 'id10805', 'id30', 'id174', 'id10105']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
115,10115,10146,"['id10146', 'id10111', 'id243', 'id10145', 'id10315', 'id252', 'id30', 'id10105', 'id10143', 'id59']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
116,10116,10182,"['id10575', 'id10178', 'id10400', 'id41', 'id86', 'id207', 'id10176', 'id36', 'id10208', 'id10347']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,10117,10182,"['id146', 'id86', 'id10400', 'id10182', 'id41', 'id10575', 'id36', 'id10176', 'id10208', 'id205']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
118,10118,10182,"['id10575', 'id10202', 'id75', 'id50', 'id88', 'id10229', 'id41', 'id10182', 'id146', 'id10355']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.12
119,10119,10182,"['id10291', 'id204', 'id10722', 'id59', 'id10704', 'id10793', 'id10439', 'id10575', 'id10419', 'id197']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,10120,10419,"['id10419', 'id82', 'id10202', 'id146', 'id141', 'id10733', 'id157', 'id166', 'id10400', 'id10291']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
121,10121,10419,"['id10419', 'id10146', 'id204', 'id69', 'id10750', 'id10551', 'id160', 'id28', 'id10017', 'id252']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
122,10122,10419,"['id10419', 'id10733', 'id10421', 'id158', 'id92', 'id112', 'id10704', 'id10506', 'id10551', 'id122']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
123,10123,10419,"['id10421', 'id10419', 'id97', 'id92', 'id10704', 'id158', 'id10506', 'id90', 'id10733', 'id118']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
124,10124,10419,"['id10419', 'id10421', 'id10733', 'id10704', 'id90', 'id10506', 'id97', 'id92', 'id158', 'id10416']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
125,10125,10797,"['id176', 'id99', 'id10780', 'id10237', 'id170', 'id154', 'id135', 'id142', 'id10595', 'id225']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,10126,10797,"['id10839', 'id182', 'id10797', 'id200', 'id111', 'id138', 'id10506', 'id234', 'id123', 'id282']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
127,10127,10797,"['id99', 'id10797', 'id176', 'id154', 'id142', 'id10595', 'id127', 'id166', 'id135', 'id10670']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
128,10128,10797,"['id10797', 'id111', 'id230', 'id200', 'id123', 'id10839', 'id182', 'id234', 'id10805', 'id10753']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
129,10129,10797,"['id230', 'id10775', 'id113', 'id166', 'id10805', 'id57', 'id72', 'id123', 'id83', 'id201']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,10130,10727,"['id10530', 'id204', 'id10727', 'id10722', 'id113', 'id10829', 'id155', 'id10551', 'id10291', 'id10421']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
131,10131,10727,"['id10722', 'id10727', 'id204', 'id10829', 'id155', 'id10017', 'id118', 'id10557', 'id10080', 'id10745']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
132,10132,10727,"['id99', 'id176', 'id10775', 'id170', 'id10237', 'id123', 'id225', 'id10827', 'id166', 'id10005']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,10133,10727,"['id10772', 'id204', 'id10722', 'id113', 'id10727', 'id181', 'id154', 'id166', 'id57', 'id10530']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
134,10134,10727,"['id10772', 'id113', 'id10530', 'id122', 'id81', 'id10551', 'id57', 'id112', 'id83', 'id10837']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,10135,10727,"['id113', 'id10530', 'id10551', 'id10772', 'id122', 'id10419', 'id10565', 'id166', 'id173', 'id10736']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,10136,10649,"['id10649', 'id139', 'id10619', 'id10517', 'id132', 'id10081', 'id10621', 'id111', 'id10512', 'id10079']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
137,10137,10649,"['id10649', 'id139', 'id10517', 'id10621', 'id134', 'id10081', 'id10079', 'id111', 'id10512', 'id10619']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
138,10138,10649,"['id10649', 'id139', 'id10619', 'id10517', 'id111', 'id10621', 'id132', 'id10081', 'id130', 'id10079']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
139,10139,10649,"['id10649', 'id139', 'id10621', 'id10736', 'id10512', 'id118', 'id10517', 'id130', 'id111', 'id243']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
140,10140,10649,"['id139', 'id10649', 'id10517', 'id10512', 'id10621', 'id111', 'id130', 'id10079', 'id134', 'id10736']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
141,10141,10195,"['id10195', 'id10100', 'id10113', 'id44', 'id10160', 'id10199', 'id10171', 'id10169', 'id10224', 'id10127']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
142,10142,10195,"['id10195', 'id10435', 'id222', 'id10604', 'id94', 'id72', 'id216', 'id40', 'id61', 'id134']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
143,10143,10195,"['id10195', 'id10171', 'id10369', 'id51', 'id72', 'id10102', 'id10604', 'id10105', 'id10217', 'id10435']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
144,10144,10195,"['id10435', 'id10195', 'id222', 'id10604', 'id94', 'id10400', 'id10347', 'id217', 'id216', 'id134']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
145,10145,10665,"['id10494', 'id105', 'id104', 'id10665', 'id10232', 'id236', 'id10235', 'id10280', 'id10118', 'id166']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
146,10146,10665,"['id10663', 'id10567', 'id154', 'id10565', 'id10793', 'id10775', 'id231', 'id121', 'id128', 'id122']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,10147,10665,"['id138', 'id134', 'id111', 'id159', 'id10632', 'id282', 'id104', 'id234', 'id200', 'id10753']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,10148,10839,"['id182', 'id10839', 'id10797', 'id200', 'id234', 'id161', 'id10506', 'id193', 'id123', 'id10018']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
149,10149,10839,"['id182', 'id10839', 'id200', 'id10797', 'id123', 'id111', 'id234', 'id9', 'id193', 'id191']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
150,10150,10839,"['id182', 'id10839', 'id200', 'id10797', 'id123', 'id10189', 'id82', 'id83', 'id172', 'id141']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
151,10151,10839,"['id10839', 'id182', 'id10797', 'id200', 'id111', 'id234', 'id123', 'id191', 'id10337', 'id193']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
152,10152,10839,"['id10839', 'id182', 'id10797', 'id200', 'id123', 'id10506', 'id10189', 'id82', 'id10745', 'id161']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
153,10153,10839,"['id182', 'id172', 'id10839', 'id10800', 'id10797', 'id10240', 'id200', 'id175', 'id123', 'id111']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
154,10154,10763,"['id164', 'id10763', 'id10766', 'id10745', 'id10435', 'id71', 'id10337', 'id50', 'id84', 'id10416']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
155,10155,10763,"['id99', 'id164', 'id10763', 'id142', 'id10793', 'id176', 'id10670', 'id204', 'id10015', 'id10']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
156,10156,10763,"['id10763', 'id164', 'id99', 'id10772', 'id154', 'id122', 'id204', 'id10565', 'id176', 'id234']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
157,10157,10763,"['id61', 'id300', 'id10253', 'id10430', 'id10435', 'id40', 'id10808', 'id10347', 'id162', 'id10297']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,10158,10763,"['id10808', 'id10253', 'id10400', 'id61', 'id89', 'id10347', 'id300', 'id207', 'id136', 'id10193']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,10159,10763,"['id10808', 'id10753', 'id90', 'id10253', 'id10486', 'id10098', 'id10463', 'id69', 'id98', 'id83']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,10160,10221,"['id10229', 'id10221', 'id45', 'id22', 'id200', 'id47', 'id10100', 'id13', 'id10020', 'id183']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
161,10161,10221,"['id10221', 'id22', 'id10100', 'id10097', 'id10189', 'id47', 'id41', 'id10229', 'id45', 'id13']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
162,10162,10221,"['id10221', 'id10229', 'id22', 'id43', 'id41', 'id10100', 'id45', 'id13', 'id10020', 'id10097']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
163,10163,10221,"['id10221', 'id41', 'id47', 'id10189', 'id10229', 'id10101', 'id10097', 'id22', 'id82', 'id66']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
164,10164,10221,"['id10221', 'id10229', 'id47', 'id13', 'id22', 'id10020', 'id41', 'id10097', 'id46', 'id10100']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
165,10165,10320,"['id67', 'id10320', 'id47', 'id29', 'id10208', 'id94', 'id119', 'id10340', 'id104', 'id11']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
166,10166,10320,"['id10320', 'id67', 'id47', 'id79', 'id70', 'id10375', 'id10334', 'id10077', 'id10847', 'id11']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
167,10167,10320,"['id10320', 'id67', 'id217', 'id10340', 'id10632', 'id134', 'id10330', 'id10604', 'id10328', 'id10237']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
168,10168,10320,"['id67', 'id10320', 'id10340', 'id217', 'id104', 'id10632', 'id191', 'id134', 'id222', 'id68']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
169,10169,10306,"['id10284', 'id83', 'id63', 'id10270', 'id10389', 'id10102', 'id59', 'id10387', 'id10435', 'id10678']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,10170,10306,"['id10284', 'id63', 'id10306', 'id59', 'id216', 'id10077', 'id64', 'id217', 'id10270', 'id83']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
171,10171,10306,"['id10284', 'id177', 'id258', 'id263', 'id10232', 'id46', 'id203', 'id10221', 'id10098', 'id162']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,10172,10306,"['id10284', 'id10075', 'id233', 'id10018', 'id228', 'id183', 'id91', 'id63', 'id10079', 'id12']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,10173,10306,"['id10284', 'id10586', 'id10343', 'id161', 'id63', 'id59', 'id217', 'id10232', 'id216', 'id10423']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,10174,10640,"['id137', 'id10640', 'id10098', 'id190', 'id10463', 'id10324', 'id188', 'id10193', 'id10865', 'id10753']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
175,10175,10640,"['id189', 'id10640', 'id137', 'id190', 'id10604', 'id10480', 'id89', 'id10195', 'id41', 'id10425']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
176,10176,10640,"['id201', 'id89', 'id10878', 'id188', 'id222', 'id37', 'id10330', 'id10678', 'id10640', 'id190']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.11
